date,obs,sim,bf
2014-08-08 00:00:00 +0000 UTC,0.0006270600017663655,0.00029835552447566845,0.0002691599141255609
2014-08-09 00:00:00 +0000 UTC,0.0005139835959517843,0.00028160976256322653,0.00025405281045707314
2014-08-10 00:00:00 +0000 UTC,0.000444595815400023,0.0002658038878625967,0.00023979362124119575
2014-08-11 00:00:00 +0000 UTC,0.00040347713630190695,0.00025088514744587133,0.0002263347556931746
2014-08-12 00:00:00 +0000 UTC,0.0004086169673596952,0.0002878510520850826,0.0002837454101298392
2014-08-13 00:00:00 +0000 UTC,0.00043688606881334054,0.0004242888906555495,0.0002766912270810257
2014-08-14 00:00:00 +0000 UTC,0.00046001530857338785,0.00033560108916053176,0.0003034746129635103
2014-08-15 00:00:00 +0000 UTC,0.0004754348323825624,0.0004348586812123509,0.0003473552163537722
2014-08-16 00:00:00 +0000 UTC,0.000524263258067361,0.0004685094392579451,0.00032785925507627483
2014-08-17 00:00:00 +0000 UTC,0.0006887380357314444,0.00048758335137957624,0.0003802101176492296
2014-08-18 00:00:00 +0000 UTC,0.0007272867686648566,0.000924251156767116,0.0004296226901332098
2014-08-19 00:00:00 +0000 UTC,0.0006578989881130953,0.0006892417032052006,0.0004369232333145155
2014-08-20 00:00:00 +0000 UTC,0.0005730917143879691,0.0005113277701790989,0.0004124000995399442
2014-08-21 00:00:00 +0000 UTC,0.0005139835959517843,0.00045456552562151705,0.00042096788825812245
2014-08-22 00:00:00 +0000 UTC,0.00046772508579588,0.0005031271913134663,0.0004082929273274825
2014-08-23 00:00:00 +0000 UTC,0.0004394559843422347,0.00045324916459264466,0.00039523236003034405
2014-08-24 00:00:00 +0000 UTC,0.0004240364605330601,0.0004305164386545016,0.0003730492045054312
2014-08-25 00:00:00 +0000 UTC,0.00040347713630190695,0.00039030439672442486,0.0003521111200799717
2014-08-26 00:00:00 +0000 UTC,0.00038034786590604994,0.000368397832358262,0.0003323482248094894
2014-08-27 00:00:00 +0000 UTC,0.00035978851103908707,0.0003477208148953785,0.0003136945590043626
2014-08-28 00:00:00 +0000 UTC,0.0003392291868079339,0.0003282043337158481,0.00029608786508593333
2014-08-29 00:00:00 +0000 UTC,0.00032380966299875934,0.00030978325154987853,0.00027946937979860415
2014-08-30 00:00:00 +0000 UTC,0.0003160999164120769,0.0002923960870787898,0.00026378363808442017
2014-08-31 00:00:00 +0000 UTC,0.00030839016982539444,0.00027650537794863736,0.0002496932949858841
2014-09-01 00:00:00 +0000 UTC,0.00031353000088318276,0.00026247624610859226,0.0002356787917306988
2014-09-02 00:00:00 +0000 UTC,0.0003649283420968754,0.00024805171822741667,0.0002244723178187911
2014-09-03 00:00:00 +0000 UTC,0.0005730917143879691,0.0003397804491978026,0.0002826259656400263
2014-09-04 00:00:00 +0000 UTC,0.0007144371910203859,0.0006347434215588703,0.000324682591430037
2014-09-05 00:00:00 +0000 UTC,0.0006630388191708836,0.0004396226409264823,0.00030645917363759906
2014-09-06 00:00:00 +0000 UTC,0.000860922498710591,0.0005278222309887528,0.0003600111558121054
2014-09-07 00:00:00 +0000 UTC,0.0009919883132274313,0.00118198068597227,0.00041055743281319623
2014-09-08 00:00:00 +0000 UTC,0.000986848482169643,0.0009281880757135796,0.00045826670546617537
2014-09-09 00:00:00 +0000 UTC,0.0008198038502482847,0.0006957179572625075,0.0004576886305962387
2014-09-10 00:00:00 +0000 UTC,0.0006733184812864601,0.0005230131689321327,0.00043306861612558625
2014-09-11 00:00:00 +0000 UTC,0.0007504160696965232,0.0005907252104799899,0.00047951440650593417
2014-09-12 00:00:00 +0000 UTC,0.0009508696647651248,0.0009935139030058154,0.0005233533400200942
2014-09-13 00:00:00 +0000 UTC,0.0010279671919035686,0.0007703551983832002,0.0005208678993702114
2014-09-14 00:00:00 +0000 UTC,0.0009020412084445167,0.0006250357740163528,0.0005379031414869436
2014-09-15 00:00:00 +0000 UTC,0.000763265647340994,0.0006426078396368883,0.0005077123214740583
2014-09-16 00:00:00 +0000 UTC,0.0006656087346997777,0.0005504924086762537,0.0005057194883740486
2014-09-17 00:00:00 +0000 UTC,0.0006039307007346988,0.0005748347156988877,0.0004773350360945856
2014-09-18 00:00:00 +0000 UTC,0.0005448225822985141,0.0005109021572000604,0.00046632296174729695
2014-09-19 00:00:00 +0000 UTC,0.0004934242410848215,0.0005151146337520843,0.00044014971321955994
2014-09-20 00:00:00 +0000 UTC,0.00046001530857338785,0.00046050860372250915,0.00041544548722489283
2014-09-21 00:00:00 +0000 UTC,0.0006964477823181268,0.0004620701326119776,0.0004297736651517977
2014-09-22 00:00:00 +0000 UTC,0.0009380200871206541,0.0007657366914027386,0.00047640439081905603
2014-09-23 00:00:00 +0000 UTC,0.000889191630800046,0.001488098981067713,0.0005204178797812102
2014-09-24 00:00:00 +0000 UTC,0.0007272867686648566,0.001175473614696593,0.0005619610293441145
2014-09-25 00:00:00 +0000 UTC,0.0005936510386191223,0.0009159902096437521,0.0005854008720533512
2014-09-26 00:00:00 +0000 UTC,0.0005114136804228902,0.0007073307066628521,0.0005525441530635851
2014-09-27 00:00:00 +0000 UTC,0.00046001530857338785,0.0005781017885053579,0.0005215315788886121
2014-09-28 00:00:00 +0000 UTC,0.00042660637606195426,0.000545654744233325,0.0004922596434510603
2014-09-29 00:00:00 +0000 UTC,0.0004009071901372031,0.0005150288510162185,0.0004646306501457687
2014-09-30 00:00:00 +0000 UTC,0.0003880576124927324,0.000486121893344451,0.0004385523857722907
2014-10-01 00:00:00 +0000 UTC,0.0003854876969638382,0.00046146141647476194,0.00041754194254361873
2014-10-02 00:00:00 +0000 UTC,0.00039319744355052066,0.0004430729203231016,0.00039410661996803765
2014-10-03 00:00:00 +0000 UTC,0.00041889662947527186,0.0004123358117212862,0.0003719866487099214
2014-10-04 00:00:00 +0000 UTC,0.0007504160696965232,0.0005940781484015967,0.0004218607787708696
2014-10-05 00:00:00 +0000 UTC,0.0010151176142590979,0.0012391061482316741,0.0004689356299880339
2014-10-06 00:00:00 +0000 UTC,0.0009688590734673838,0.0009923411098289583,0.0005133683171228283
2014-10-07 00:00:00 +0000 UTC,0.0008120941036616022,0.0007841342314237451,0.0005452038347569426
2014-10-08 00:00:00 +0000 UTC,0.0007581258162832058,0.0007146458923138259,0.0005689841962571781
2014-10-09 00:00:00 +0000 UTC,0.0007298566841937508,0.0007102151304764062,0.0005660239312876987
2014-10-10 00:00:00 +0000 UTC,0.0006578989881130953,0.0006421924231479148,0.0005342547793447415
2014-10-11 00:00:00 +0000 UTC,0.0005833713765035456,0.0005629316942715999,0.0005097150442518384
2014-10-12 00:00:00 +0000 UTC,0.0005294030891251492,0.0005426875515407816,0.0004811063339246823
2014-10-13 00:00:00 +0000 UTC,0.0005037039338362077,0.0005033596510994275,0.0004541033409798423
2014-10-14 00:00:00 +0000 UTC,0.0004882844100270331,0.0004760621085664606,0.0004299269036707309
2014-10-15 00:00:00 +0000 UTC,0.0005139835959517843,0.000502892253204441,0.0004755951435439966
2014-10-16 00:00:00 +0000 UTC,0.0005602421367434983,0.0006257454523619455,0.0004595271307160065
2014-10-17 00:00:00 +0000 UTC,0.0005730917143879691,0.0005192133362080234,0.00046134261675286395
2014-10-18 00:00:00 +0000 UTC,0.0006167803396507889,0.000580139520858956,0.0005038910116004534
2014-10-19 00:00:00 +0000 UTC,0.0006244900862374714,0.0006541381335231833,0.0004877846512350797
2014-10-20 00:00:00 +0000 UTC,0.0006065006162635929,0.0005440861413303643,0.0004778975708638121
2014-10-21 00:00:00 +0000 UTC,0.0006424794949397304,0.000584985954305894,0.0005218272523028248
2014-10-22 00:00:00 +0000 UTC,0.00071700710654928,0.0007157500697408559,0.0005422348401324306
2014-10-23 00:00:00 +0000 UTC,0.0007118672754914917,0.0006530507190367599,0.0005118008954302296
2014-10-24 00:00:00 +0000 UTC,0.000652759157055307,0.0005354739731954256,0.0004830751128039113
2014-10-25 00:00:00 +0000 UTC,0.0006424794949397304,0.0005054194947968828,0.0004559616184616939
2014-10-26 00:00:00 +0000 UTC,0.0005679518833301807,0.00047804149948649135,0.000431729174287177
2014-10-27 00:00:00 +0000 UTC,0.0005345429201829375,0.0004540435455141683,0.00040749756679147665
2014-10-28 00:00:00 +0000 UTC,0.0005191234270095726,0.00043214414250843824,0.00039258962009558305
2014-10-29 00:00:00 +0000 UTC,0.0005345429201829375,0.00046292943952557224,0.00042335546037705065
2014-10-30 00:00:00 +0000 UTC,0.0005216933425384667,0.0005350087574293366,0.00040094015181636506
2014-10-31 00:00:00 +0000 UTC,0.0005268331735962551,0.000440240136663075,0.00040375332764027886
2014-11-01 00:00:00 +0000 UTC,0.0006758884580869737,0.0005636773673864197,0.00045184449342378785
2014-11-02 00:00:00 +0000 UTC,0.0007786851405143589,0.0007978749336209041,0.00048388172786009313
2014-11-03 00:00:00 +0000 UTC,0.000745276238638735,0.0006076248084013444,0.0004599361065797137
2014-11-04 00:00:00 +0000 UTC,0.0006758884580869737,0.0004867534834495131,0.00043412133224545287
2014-11-05 00:00:00 +0000 UTC,0.0006604689036419895,0.00049210997401962,0.00046182338928067783
2014-11-06 00:00:00 +0000 UTC,0.0006656087346997777,0.0005771837157466042,0.00044163300998374726
2014-11-07 00:00:00 +0000 UTC,0.0008146640191904963,0.0005579502026778451,0.00048759810773832526
2014-11-08 00:00:00 +0000 UTC,0.0009688590734673838,0.0007919660658262952,0.000513771433725407
2014-11-09 00:00:00 +0000 UTC,0.0009688590734673838,0.0006637931049602663,0.0005314830668316988
2014-11-10 00:00:00 +0000 UTC,0.0008840517997422576,0.0006474728134238676,0.0005169016673648975
2014-11-11 00:00:00 +0000 UTC,0.0007838249715721472,0.0005693370236751103,0.0004909371826993038
2014-11-12 00:00:00 +0000 UTC,0.000699017697847021,0.0005365264058129621,0.00048758855031241327
2014-11-13 00:00:00 +0000 UTC,0.000637339663881942,0.0005519018078178485,0.00046022173084723437
2014-11-14 00:00:00 +0000 UTC,0.0005910811230902281,0.0004815090418325372,0.00043439092531667267
2014-11-15 00:00:00 +0000 UTC,0.0005628120522723925,0.0004544834461530669,0.00041000992206539357
2014-11-16 00:00:00 +0000 UTC,0.0005551023056857101,0.0004289747125849507,0.0003869973482284848
2014-11-17 00:00:00 +0000 UTC,0.0005525323901568158,0.0004048977044047599,0.00036527639814529266
2014-11-18 00:00:00 +0000 UTC,0.0005319730046540434,0.000382172063346924,0.0003447745770165397
2014-11-19 00:00:00 +0000 UTC,0.0005833713765035456,0.00036072194140384533,0.0003254234589491661
2014-11-20 00:00:00 +0000 UTC,0.0006013607852058047,0.0003404757476792332,0.0003071584585813566
2014-11-21 00:00:00 +0000 UTC,0.0006296299172952596,0.00032136590944976864,0.0002899186155255411
2014-11-22 00:00:00 +0000 UTC,0.000524263258067361,0.00030332864663762957,0.0002736463909099334
2014-11-23 00:00:00 +0000 UTC,0.0005859412920324398,0.0002863037589411686,0.0002582874753395583
2014-11-24 00:00:00 +0000 UTC,0.0011076346345709066,0.0005574600661479806,0.00031454318419060144
2014-11-25 00:00:00 +0000 UTC,0.0016216182305226908,0.0016424097035642187,0.0003676414361509408
2014-11-26 00:00:00 +0000 UTC,0.001670446686843299,0.001874474489731929,0.0004177594493948786
2014-11-27 00:00:00 +0000 UTC,0.0014083150578096185,0.0014952959859390054,0.00046506449539518137
2014-11-28 00:00:00 +0000 UTC,0.001017687529787992,0.0011754632449447705,0.0005097144572003103
2014-11-29 00:00:00 +0000 UTC,0.0007838249715721472,0.0009102340278096844,0.0005491415297576241
2014-11-30 00:00:00 +0000 UTC,0.0006861681202025502,0.0006919161668039805,0.0005183199341806156
2014-12-01 00:00:00 +0000 UTC,0.0006887380357314444,0.0005489334119430073,0.0004983468237969882
2014-12-02 00:00:00 +0000 UTC,0.0006296299172952596,0.0005371288208554589,0.0004703761761081549
2014-12-03 00:00:00 +0000 UTC,0.0005602421367434983,0.0004921331755493993,0.00044397543334250716
2014-12-04 00:00:00 +0000 UTC,0.0005114136804228902,0.00046451128049165825,0.0004190564816495809
2014-12-05 00:00:00 +0000 UTC,0.0005011340183073135,0.00043843971596330903,0.0003955361527335941
2014-12-06 00:00:00 +0000 UTC,0.0004934242410848215,0.000413831466763355,0.0003733359462749394
2014-12-07 00:00:00 +0000 UTC,0.00048571449449813904,0.0003906044015817249,0.00035238176793128955
2014-12-08 00:00:00 +0000 UTC,0.0004805746634403507,0.00036868099888175967,0.00033260368204388047
2014-12-09 00:00:00 +0000 UTC,0.00047286491685366827,0.000347988088168056,0.00031393567822361745
2014-12-10 00:00:00 +0000 UTC,0.00047286491685366827,0.0003539892231738451,0.0003313848239094315
2014-12-11 00:00:00 +0000 UTC,0.0005448225822985141,0.00040721407693142015,0.0003127852307819498
2014-12-12 00:00:00 +0000 UTC,0.0006630388191708836,0.0003272529450009362,0.0002952295746109849
2014-12-13 00:00:00 +0000 UTC,0.0007324265997226449,0.0003088852613062505,0.0002786592624820729
2014-12-14 00:00:00 +0000 UTC,0.0007324265997226449,0.0002915484982173582,0.00026301899011767763
2014-12-15 00:00:00 +0000 UTC,0.000699017697847021,0.00028976859561420025,0.00026828759407676887
2014-12-16 00:00:00 +0000 UTC,0.0006938778667892327,0.000391620635694671,0.0003239820275575511
2014-12-17 00:00:00 +0000 UTC,0.0008969013773867284,0.0007589521902177756,0.0003765505067777022
2014-12-18 00:00:00 +0000 UTC,0.0011179142966864831,0.0012838759034932686,0.0004261684817674831
2014-12-19 00:00:00 +0000 UTC,0.000986848482169643,0.0012557223558502869,0.0004730015550960108
2014-12-20 00:00:00 +0000 UTC,0.0008994712929156225,0.0009739848114083251,0.0005172060345784358
2014-12-21 00:00:00 +0000 UTC,0.0007863948871010413,0.0007408830109329205,0.0005089153921443274
2014-12-22 00:00:00 +0000 UTC,0.0007067274444337035,0.0005682328158193675,0.0004803515637875277
2014-12-23 00:00:00 +0000 UTC,0.000652759157055307,0.0005025699694716692,0.0004533909337285019
2014-12-24 00:00:00 +0000 UTC,0.0008146640191904963,0.0005849160867190132,0.0004986960960186358
2014-12-25 00:00:00 +0000 UTC,0.0014828426694191682,0.0010058187044952472,0.000541458421327794
2014-12-26 00:00:00 +0000 UTC,0.0017115653353056055,0.0011440634209238913,0.0005818206311381427
2014-12-27 00:00:00 +0000 UTC,0.001721844997421182,0.0009077342093696302,0.000596395694284526
2014-12-28 00:00:00 +0000 UTC,0.0014571435141302266,0.0007054636787259775,0.0005629218703302166
2014-12-29 00:00:00 +0000 UTC,0.0011410435977181497,0.0005919748806603275,0.0005354684612225916
2014-12-30 00:00:00 +0000 UTC,0.0008480729210661202,0.0005673813623372777,0.0005054142921938346
2014-12-31 00:00:00 +0000 UTC,0.0006270600017663655,0.0005287919610286819,0.0004770469696208834
2015-01-01 00:00:00 +0000 UTC,0.0008455030055372261,0.0004991125230623113,0.00045027181609100556
2015-01-02 00:00:00 +0000 UTC,0.001148753283033213,0.0004710988990699012,0.0004249994681383611
2015-01-03 00:00:00 +0000 UTC,0.0008994712929156225,0.0004446575921261062,0.00040114557798879273
2015-01-04 00:00:00 +0000 UTC,0.0007709753939276764,0.00041970035299541015,0.000378630532044748
2015-01-05 00:00:00 +0000 UTC,0.0007581258162832058,0.0004172454322690123,0.0003863624263686142
2015-01-06 00:00:00 +0000 UTC,0.0007838249715721472,0.0004542349241458015,0.00036467711246248663
2015-01-07 00:00:00 +0000 UTC,0.0007504160696965232,0.0003815450580241186,0.0003442089273636998
2015-01-08 00:00:00 +0000 UTC,0.0006604689036419895,0.0003601301279276531,0.00032488955744119105
2015-01-09 00:00:00 +0000 UTC,0.0005602421367434983,0.0003399171508414335,0.0003066545232942282
2015-01-10 00:00:00 +0000 UTC,0.00048314457896924486,0.0003208386649043967,0.0002894429645490597
2015-01-11 00:00:00 +0000 UTC,0.0004394559843422347,0.0003028309946786258,0.0002731974367342557
2015-01-12 00:00:00 +0000 UTC,0.0004111868828885894,0.00028583403862926727,0.00025786371955680026
2015-01-13 00:00:00 +0000 UTC,0.00039576735907941485,0.000269791068532537,0.00024339063593904737
2015-01-14 00:00:00 +0000 UTC,0.0003829177814349441,0.00025464854014232573,0.00022972988121256494
2015-01-15 00:00:00 +0000 UTC,0.0003829177814349441,0.00024035591448349678,0.00021683586189879517
2015-01-16 00:00:00 +0000 UTC,0.00038034786590604994,0.00022686548917543066,0.0002046655435384509
2015-01-17 00:00:00 +0000 UTC,0.0003777779503771558,0.00021413223922285183,0.00019317830706177248
2015-01-18 00:00:00 +0000 UTC,0.00038034786590604994,0.00020211366674256792,0.00018233581322027215
2015-01-19 00:00:00 +0000 UTC,0.00041632671394637767,0.00022163560411300802,0.00021449664038803842
2015-01-20 00:00:00 +0000 UTC,0.00042917629159084844,0.0002975569649899928,0.00020245761521071277
2015-01-21 00:00:00 +0000 UTC,0.0004086169673596952,0.00021182218434654917,0.00019109430284156015
2015-01-22 00:00:00 +0000 UTC,0.000398337274608309,0.0001999332680173663,0.00018036877763523936
2015-01-23 00:00:00 +0000 UTC,0.00039319744355052066,0.00018871163935646213,0.00017024524259419733
2015-01-24 00:00:00 +0000 UTC,0.0003854876969638382,0.00017811984559523198,0.00016068990989433026
2015-01-25 00:00:00 +0000 UTC,0.00038034786590604994,0.00016812253607176807,0.00015167088811636532
2015-01-26 00:00:00 +0000 UTC,0.0003726381193193675,0.0001586863442461887,0.00014315807580659223
2015-01-27 00:00:00 +0000 UTC,0.00037006820379047336,0.00014977977633807814,0.00013512306101169772
2015-01-28 00:00:00 +0000 UTC,0.0003674982576257695,0.00014137310621435863,0.00012753902645239531
2015-01-29 00:00:00 +0000 UTC,0.0003674982576257695,0.00013343827617677678,0.00012038066001936277
2015-01-30 00:00:00 +0000 UTC,0.0003674982576257695,0.00012594880331787817,0.00011362407029276207
2015-01-31 00:00:00 +0000 UTC,0.0003674982576257695,0.00011887969113292793,0.0001072467068033847
2015-02-01 00:00:00 +0000 UTC,0.0003649283420968754,0.00011220734609277772,0.00010122728476928923
2015-02-02 00:00:00 +0000 UTC,0.0003649283420968754,0.00010590949889923641,9.554571405673579e-05
2015-02-03 00:00:00 +0000 UTC,0.0003649283420968754,9.996513016013072e-05,9.018303212832108e-05
2015-02-04 00:00:00 +0000 UTC,0.00036235842656798126,9.435440023599171e-05,8.512134075452478e-05
2015-02-05 00:00:00 +0000 UTC,0.00036235842656798126,8.905858302422753e-05,8.034374627743857e-05
2015-02-06 00:00:00 +0000 UTC,0.00036235842656798126,8.406000345978318e-05,7.583430322730543e-05
2015-02-07 00:00:00 +0000 UTC,0.00036235842656798126,7.934197852369264e-05,7.15779611036859e-05
2015-02-08 00:00:00 +0000 UTC,0.00035978851103908707,7.488876156263651e-05,6.756051414363101e-05
2015-02-09 00:00:00 +0000 UTC,0.00035978851103908707,7.068548973366854e-05,6.37685539092105e-05
2015-02-10 00:00:00 +0000 UTC,0.00035978851103908707,6.671813439870505e-05,6.018942453615462e-05
2015-02-11 00:00:00 +0000 UTC,0.00035978851103908707,6.29734543032167e-05,5.6811180494249716e-05
2015-02-12 00:00:00 +0000 UTC,0.00036235842656798126,5.943895138285363e-05,5.3622546718510615e-05
2015-02-13 00:00:00 +0000 UTC,0.00036235842656798126,5.610282905050629e-05,5.061288097806543e-05
2015-02-14 00:00:00 +0000 UTC,0.00036235842656798126,5.2953952824583325e-05,4.777213835715724e-05
2015-02-15 00:00:00 +0000 UTC,0.00036235842656798126,4.998181316710072e-05,4.5090837729715936e-05
